text,sentiment,source,idiom,contrast_marker
The idea was innovative but the execution was quite awful and disappointingly bad,0,contrast_variation,,but
The idea was innovative but the execution was quite horrible and disappointingly bad,0,contrast_variation,,but
The idea was innovative but the execution was incredibly terrible and disappointingly bad,0,contrast_variation,,but
The idea was innovative but the execution was rather bad and disappointingly bad,0,contrast_variation,,but
The idea was innovative but the execution was rather awful and disappointingly bad,0,contrast_variation,,but
The idea was innovative but the execution was rather horrible and disappointingly bad,0,contrast_variation,,but
The idea was innovative but the execution was rather poor and disappointingly bad,0,contrast_variation,,but
The ingredients were high quality but the dish was bland and overcooked,0,contrast_template,,but
The ingredients were high quality but the dish was dreadful and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was very bad and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was very terrible and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was very horrible and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was very mediocre and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was extremely dreadful and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was somewhat awful and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was somewhat horrible and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was somewhat dreadful and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was quite awful and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was quite disappointing and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was quite poor and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was quite mediocre and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was incredibly terrible and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was incredibly awful and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was incredibly poor and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was rather terrible and bland and overcooked,0,contrast_variation,,but
The ingredients were high quality but the dish was rather horrible and bland and overcooked,0,contrast_variation,,but
Despite the rainy weather despite we had an amazing time at the park,1,contrast_template,,despite
Despite the bad reviews despite I really enjoyed the play,1,contrast_template,,despite
Despite the high price despite the product exceeded my expectations,1,contrast_template,,despite
Despite the long line despite the attraction was worth the wait,1,contrast_template,,despite
Despite the long line despite the attraction was excellent and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was enjoyable and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was very delightful and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was extremely good and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was extremely great and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was extremely excellent and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was somewhat excellent and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was somewhat amazing and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was somewhat enjoyable and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was somewhat delightful and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was quite amazing and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was quite fantastic and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was incredibly good and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was incredibly great and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was incredibly excellent and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was incredibly wonderful and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was incredibly delightful and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was rather great and worth the wait,1,contrast_variation,,despite
Despite the long line despite the attraction was rather amazing and worth the wait,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was informative,1,contrast_template,,despite
Despite the technical difficulties despite the presentation was fantastic and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was very amazing and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was very wonderful and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was very enjoyable and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was very delightful and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was extremely fantastic and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was extremely delightful and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was somewhat great and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was quite excellent and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was quite fantastic and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was quite delightful and informative,1,contrast_variation,,despite
Despite the technical difficulties despite the presentation was incredibly excellent and informative,1,contrast_variation,,despite
